CellID,CenterLatitude,CenterLongitude,CenterX_m,CenterY_m
Cell_378,37.2370365307137,128.582518942112,1096020.00903184,1915902.03303924
Cell_379,37.2353701259235,128.751592947079,1111020.00903184,1915902.03303924
Cell_380,37.2334624343664,128.920652032508,1126020.00903184,1915902.03303924
Cell_381,37.2313135267333,129.08969418594,1141020.00903184,1915902.03303924
Cell_382,37.2289234826383,129.258717396182,1156020.00903184,1915902.03303924
Cell_383,37.3570422605007,126.80577276657,938520.009031845,1928892.414096
Cell_384,37.357915054489,126.975144046607,953520.009031845,1928892.414096
Cell_385,37.3585453400271,127.144521614513,968520.009031845,1928892.414096
Cell_386,37.3589330936941,127.313903441347,983520.009031845,1928892.414096
Cell_387,37.3590783010806,127.483287497847,998520.009031845,1928892.414096
Cell_388,37.3589809567904,127.652671754587,1013520.00903184,1928892.414096
Cell_389,37.3586410644411,127.822054182122,1028520.00903184,1928892.414096
Cell_390,37.3580586366634,127.991432751148,1043520.00903184,1928892.414096
Cell_391,37.3572336951003,128.160805432648,1058520.00903184,1928892.414096
Cell_392,37.3561662704043,128.330170198048,1073520.00903184,1928892.414096
Cell_393,37.3548564022345,128.49952501937,1088520.00903184,1928892.414096
Cell_394,37.3533041392522,128.66886786938,1103520.00903184,1928892.414096
Cell_395,37.3515095391161,128.838196721744,1118520.00903184,1928892.414096
Cell_396,37.3494726684761,129.007509551178,1133520.00903184,1928892.414096
Cell_397,37.3471936029659,129.176804333599,1148520.00903184,1928892.414096
Cell_398,37.4735967194828,126.719876663848,931020.009031845,1941882.79515277
Cell_399,37.4745949478835,126.889507849231,946020.009031845,1941882.79515277
Cell_400,37.4753496604181,127.059146381432,961020.009031845,1941882.79515277
Cell_401,37.475860828982,127.228790219323,976020.009031845,1941882.79515277
Cell_402,37.4761284345385,127.39843732138,991020.009031845,1941882.79515277
Cell_403,37.4761524671215,127.56808564583,1006020.00903184,1941882.79515277
Cell_404,37.4759329258358,127.73773315081,1021020.00903184,1941882.79515277
Cell_405,37.4754698188578,127.907377794517,1036020.00903184,1941882.79515277
Cell_406,37.4747631634343,128.077017535364,1051020.00903184,1941882.79515277
Cell_407,37.4738129858807,128.246650332136,1066020.00903184,1941882.79515277
Cell_408,37.4726193215784,128.416274144139,1081020.00903184,1941882.79515277
Cell_409,37.4711822149709,128.58588693136,1096020.00903184,1941882.79515277
Cell_410,37.4695017195592,128.755486654614,1111020.00903184,1941882.79515277
Cell_411,37.4675778978961,128.925071275704,1126020.00903184,1941882.79515277
Cell_412,37.4654108215797,129.094638757571,1141020.00903184,1941882.79515277
Cell_413,37.5912079289379,126.80360337925,938520.009031845,1954873.17620954
Cell_414,37.5920880953712,126.973503857683,953520.009031845,1954873.17620954
Cell_415,37.5927237050048,127.143410701232,968520.009031845,1954873.17620954
Cell_416,37.5931147341167,127.313321856034,983520.009031845,1954873.17620954
Cell_417,37.5932611681123,127.483235267897,998520.009031845,1954873.17620954
Cell_418,37.593163001526,127.65314888246,1013520.00903184,1954873.17620954
Cell_419,37.5928202380219,127.823060645344,1028520.00903184,1954873.17620954
Cell_420,37.5922328903932,127.992968502313,1043520.00903184,1954873.17620954
Cell_421,37.5914009805608,128.162870399425,1058520.00903184,1954873.17620954
Cell_422,37.5903245395714,128.332764283191,1073520.00903184,1954873.17620954
Cell_423,37.5890036075936,128.502648100731,1088520.00903184,1954873.17620954
Cell_424,37.5874382339143,128.672519799924,1103520.00903184,1954873.17620954
Cell_425,37.5856284769327,128.842377329572,1118520.00903184,1954873.17620954
Cell_426,37.5835744041551,129.012218639546,1133520.00903184,1954873.17620954
Cell_427,37.7077532119379,126.717428589669,931020.009031845,1967863.5572663
Cell_428,37.7087598627044,126.887591995754,946020.009031845,1967863.5572663
Cell_429,37.7095209431344,127.057762839198,961020.009031845,1967863.5572663
Cell_430,37.7100364247618,127.227939053724,976020.009031845,1967863.5572663
Cell_431,37.7103062883049,127.398118572648,991020.009031845,1967863.5572663
Cell_432,37.7103305236694,127.568299329032,1006020.00903184,1967863.5572663
Cell_433,37.7101091299487,127.738479255846,1021020.00903184,1967863.5572663
Cell_434,37.7096421154242,127.90865628612,1036020.00903184,1967863.5572663
Cell_435,37.7089294975646,128.078828353107,1051020.00903184,1967863.5572663
Cell_436,37.7079713030241,128.248993390438,1066020.00903184,1967863.5572663
Cell_437,37.7067675676391,128.419149332279,1081020.00903184,1967863.5572663
Cell_438,37.705318336425,128.58929411349,1096020.00903184,1967863.5572663
Cell_439,37.7036236635709,128.759425669779,1111020.00903184,1967863.5572663
Cell_440,37.7016836124341,128.929541937862,1126020.00903184,1967863.5572663
Cell_441,37.8093911892316,125.438403290389,818520.009031845,1980853.93832307
Cell_442,37.819348463607,126.119771389901,878520.009031845,1980853.93832307
Cell_443,37.8212220943802,126.290160671482,893520.009031845,1980853.93832307
Cell_444,37.822849295819,126.460564707372,908520.009031845,1980853.93832307
Cell_445,37.8242300069513,126.630981421243,923520.009031845,1980853.93832307
Cell_446,37.8253641760338,126.801408735797,938520.009031845,1980853.93832307
Cell_447,37.8262517605576,126.971844572926,953520.009031845,1980853.93832307
Cell_448,37.8268927272528,127.142286853867,968520.009031845,1980853.93832307
Cell_449,37.8272870520919,127.312733499366,983520.009031845,1980853.93832307
Cell_450,37.8274347202922,127.483182429835,998520.009031845,1980853.93832307
Cell_451,37.8273357263178,127.653631565509,1013520.00903184,1980853.93832307
Cell_452,37.82699007388,127.824078826609,1028520.00903184,1980853.93832307
Cell_453,37.8263977759367,127.994522133499,1043520.00903184,1980853.93832307
Cell_454,37.8255588546913,128.164959406847,1058520.00903184,1980853.93832307
Cell_455,37.8244733415901,128.335388567779,1073520.00903184,1980853.93832307
Cell_456,37.8231412773194,128.505807538047,1088520.00903184,1980853.93832307
Cell_457,37.8215627118004,128.67621424018,1103520.00903184,1980853.93832307
Cell_458,37.8197377041847,128.846606597646,1118520.00903184,1980853.93832307
Cell_459,37.9248708146457,125.349859241186,811020.009031845,1993844.31937983
Cell_460,37.9278648878503,125.5204256233,826020.009031845,1993844.31937983
Cell_461,37.9306118884841,125.691016235877,841020.009031845,1993844.31937983
Cell_462,37.9353642690284,126.032261819617,871020.009031845,1993844.31937983
Cell_463,37.937369470571,126.202912620289,886020.009031845,1993844.31937983
Cell_464,37.9391272428256,126.373579310759,901020.009031845,1993844.31937983
Cell_465,37.9406375197866,126.544259802409,916020.009031845,1993844.31937983
Cell_466,37.9419002447332,126.714952005561,931020.009031845,1993844.31937983
Cell_467,37.9429153702358,126.885653829633,946020.009031845,1993844.31937983
Cell_468,37.9436828581607,127.056363183306,961020.009031845,1993844.31937983
Cell_469,37.9442026796747,127.227077974681,976020.009031845,1993844.31937983
Cell_470,37.9444748152476,127.397796111441,991020.009031845,1993844.31937983
Cell_471,37.9444992546548,127.568515501011,1006020.00903184,1993844.31937983
Cell_472,37.944275996978,127.73923405072,1021020.00903184,1993844.31937983
Cell_473,37.9438050506055,127.909949667961,1036020.00903184,1993844.31937983
Cell_474,37.9430864332313,128.080660260353,1051020.00903184,1993844.31937983
Cell_475,37.9421201718531,128.251363735902,1066020.00903184,1993844.31937983
Cell_476,37.9409063027694,128.422058003162,1081020.00903184,1993844.31937983
Cell_477,37.939444871576,128.592740971393,1096020.00903184,1993844.31937983
Cell_478,37.9377359331606,128.763410550725,1111020.00903184,1993844.31937983
Cell_479,38.0368944880265,125.090235578127,788520.009031845,2006834.7004366
Cell_480,38.040273058664,125.261032180055,803520.009031845,2006834.7004366
Cell_481,38.0434036949204,125.431856302692,818520.009031845,2006834.7004366
Cell_482,38.0462862791233,125.602705853253,833520.009031845,2006834.7004366
Cell_483,38.0489207028938,125.773578736991,848520.009031845,2006834.7004366
Cell_484,38.0513068671575,125.944472857363,863520.009031845,2006834.7004366
Cell_485,38.0534446821555,126.115386116183,878520.009031845,2006834.7004366
Cell_486,38.055334067454,126.286316413791,893520.009031845,2006834.7004366
Cell_487,38.0569749519528,126.45726164921,908520.009031845,2006834.7004366
Cell_488,38.0583672738929,126.628219720311,923520.009031845,2006834.7004366
Cell_489,38.0595109808634,126.79918852397,938520.009031845,2006834.7004366
Cell_490,38.0604060298066,126.970165956237,953520.009031845,2006834.7004366
Cell_491,38.0610523870232,127.141149912493,968520.009031845,2006834.7004366
Cell_492,38.0614500281754,127.312138287615,983520.009031845,2006834.7004366
Cell_493,38.0615989382899,127.48312897614,998520.009031845,2006834.7004366
Cell_494,38.0614991117592,127.654119872423,1013520.00903184,2006834.7004366
Cell_495,38.0611505523424,127.825108870807,1028520.00903184,2006834.7004366
Cell_496,38.0605532731649,127.996093865777,1043520.00903184,2006834.7004366
Cell_497,38.0597072967165,128.167072752133,1058520.00903184,2006834.7004366
Cell_498,38.0586126548497,128.338043425141,1073520.00903184,2006834.7004366
Cell_499,38.0572693887757,128.509003780708,1088520.00903184,2006834.7004366
Cell_500,38.0556775490601,128.679951715534,1103520.00903184,2006834.7004366
Cell_501,38.1520799387114,125.000866019557,781020.009031845,2019825.08149337
Cell_502,38.1555970939673,125.171920021142,796020.009031845,2019825.08149337
Cell_503,38.1588653406023,125.343002766735,811020.009031845,2019825.08149337
Cell_504,38.161884555515,125.514112151624,826020.009031845,2019825.08149337
Cell_505,38.1646546249507,125.685246069031,841020.009031845,2019825.08149337
Cell_506,38.1671754445135,125.856402410282,856020.009031845,2019825.08149337
Cell_507,38.1694469191776,126.02757906496,871020.009031845,2019825.08149337
Cell_508,38.1714689632976,126.198773921076,886020.009031845,2019825.08149337
Cell_509,38.1732415006173,126.369984865228,901020.009031845,2019825.08149337
Cell_510,38.1747644642783,126.541209782764,916020.009031845,2019825.08149337
Cell_511,38.1760377968271,126.71244655795,931020.009031845,2019825.08149337
Cell_512,38.1770614502211,126.883693074129,946020.009031845,2019825.08149337
Cell_513,38.1778353858341,127.05494721389,961020.009031845,2019825.08149337
Cell_514,38.17835957446,127.226206859227,976020.009031845,2019825.08149337
Cell_515,38.1786339963164,127.397469891708,991020.009031845,2019825.08149337
Cell_516,38.1786586410464,127.568734192638,1006020.00903184,2019825.08149337
Cell_517,38.1784335077199,127.739997643223,1021020.00903184,2019825.08149337
Cell_518,38.1779586048336,127.911258124735,1036020.00903184,2019825.08149337
Cell_519,38.1772339503101,128.082513518676,1051020.00903184,2019825.08149337
Cell_520,38.1762595714961,128.253761706945,1066020.00903184,2019825.08149337
Cell_521,38.1750355051593,128.425000571999,1081020.00903184,2019825.08149337
Cell_522,38.1735617974844,128.59622799702,1096020.00903184,2019825.08149337
Cell_523,38.2671852980213,124.911208399289,773520.009031845,2032815.46255013
Cell_524,38.2708420887519,125.082520666743,788520.009031845,2032815.46255013
Cell_525,38.2742489965252,125.253862915634,803520.009031845,2032815.46255013
Cell_526,38.2774058927484,125.425233029264,818520.009031845,2032815.46255013
Cell_527,38.2803126582288,125.596628888766,833520.009031845,2032815.46255013
Cell_528,38.2829691831867,125.768048373273,848520.009031845,2032815.46255013
Cell_529,38.2853753672673,125.939489360074,863520.009031845,2032815.46255013
Cell_530,38.2875311195512,126.110949724785,878520.009031845,2032815.46255013
Cell_531,38.2894363585646,126.282427341511,893520.009031845,2032815.46255013
Cell_532,38.2910910122879,126.453920083014,908520.009031845,2032815.46255013
Cell_533,38.2924950181632,126.625425820872,923520.009031845,2032815.46255013
Cell_534,38.2936483231016,126.796942425653,938520.009031845,2032815.46255013
Cell_535,38.2945508834885,126.968467767076,953520.009031845,2032815.46255013
Cell_536,38.2952026651884,127.139999714177,968520.009031845,2032815.46255013
Cell_537,38.2956036435488,127.311536135478,983520.009031845,2032815.46255013
Cell_538,38.2957538034026,127.483074899151,998520.009031845,2032815.46255013
Cell_539,38.2956531390697,127.654613873185,1013520.00903184,2032815.46255013
Cell_540,38.2953016543579,127.826150925551,1028520.00903184,2032815.46255013
Cell_541,38.2946993625623,127.997683924374,1043520.00903184,2032815.46255013
Cell_542,38.2938462864639,128.169210738092,1058520.00903184,2032815.46255013
Cell_543,38.2927424583272,128.340729235628,1073520.00903184,2032815.46255013
Cell_544,38.2913879198965,128.512237286551,1088520.00903184,2032815.46255013
Cell_545,38.3860072066878,124.992832007252,781020.009031845,2045805.8436069
Cell_546,38.3895538298049,125.164434637586,796020.009031845,2045805.8436069
Cell_547,38.392849461413,125.336066372336,811020.009031845,2045805.8436069
Cell_548,38.3958939768188,125.507725080488,826020.009031845,2045805.8436069
Cell_549,38.398687260796,125.679408628919,841020.009031845,2045805.8436069
Cell_550,38.4012292075978,125.851114882564,856020.009031845,2045805.8436069
Cell_551,38.4035197209686,126.022841704578,871020.009031845,2045805.8436069
Cell_552,38.4055587141543,126.194586956509,886020.009031845,2045805.8436069
Cell_553,38.4073461099115,126.366348498457,901020.009031845,2045805.8436069
Cell_554,38.4088818405162,126.538124189249,916020.009031845,2045805.8436069
Cell_555,38.4101658477707,126.709911886602,931020.009031845,2045805.8436069
Cell_556,38.4111980830103,126.88170944729,946020.009031845,2045805.8436069
Cell_557,38.4119785071085,127.053514727316,961020.009031845,2045805.8436069
Cell_558,38.4125070904807,127.225325582077,976020.009031845,2045805.8436069
Cell_559,38.4127838130885,127.39713986653,991020.009031845,2045805.8436069
Cell_560,38.4128086644406,127.568955435367,1006020.00903184,2045805.8436069
Cell_561,38.412581643595,127.740770143176,1021020.00903184,2045805.8436069
Cell_562,38.4121027591583,127.912581844615,1036020.00903184,2045805.8436069
Cell_563,38.4113720292856,128.084388394576,1051020.00903184,2045805.8436069
Cell_564,38.4103894816775,128.256187648356,1066020.00903184,2045805.8436069
Cell_565,38.4091551535781,128.427977461823,1081020.00903184,2045805.8436069
Cell_566,38.5047790030021,125.07471580872,788520.009031845,2058796.22466367
Cell_567,38.508214427557,125.24661005483,803520.009031845,2058796.22466367
Cell_568,38.5113977502841,125.418532516212,818520.009031845,2058796.22466367
Cell_569,38.5143288504471,125.590481047429,833520.009031845,2058796.22466367
Cell_570,38.5170076168442,125.762453500995,848520.009031845,2058796.22466367
Cell_571,38.5194339478204,125.934447727544,863520.009031845,2058796.22466367
Cell_572,38.5216077512782,126.106461575995,878520.009031845,2058796.22466367
Cell_573,38.5235289446877,126.278492893725,893520.009031845,2058796.22466367
Cell_574,38.5251974550957,126.450539526734,908520.009031845,2058796.22466367
Cell_575,38.5266132191334,126.622599319816,923520.009031845,2058796.22466367
Cell_576,38.5277761830234,126.79467011673,938520.009031845,2058796.22466367
Cell_577,38.5286863025857,126.966749760364,953520.009031845,2058796.22466367
Cell_578,38.5293435432419,127.138836092914,968520.009031845,2058796.22466367
Cell_579,38.5297478800199,127.310926956044,983520.009031845,2058796.22466367
Cell_580,38.5298992975558,127.483020191064,998520.009031845,2058796.22466367
Cell_581,38.5297977900959,127.655113639096,1013520.00903184,2058796.22466367
Cell_582,38.5294433614975,127.827205141245,1028520.00903184,2058796.22466367
Cell_583,38.5288360252279,127.999292538769,1043520.00903184,2058796.22466367
Cell_584,38.5279758043637,128.17137367325,1058520.00903184,2058796.22466367
Cell_585,38.5268627315878,128.343446386765,1073520.00903184,2058796.22466367
Cell_586,38.6298931206895,125.50126348657,826020.009031845,2071786.60572043
Cell_587,38.6327097671401,125.67350307139,841020.009031845,2071786.60572043
Cell_588,38.635272975851,125.845765648126,856020.009031845,2071786.60572043
Cell_589,38.6375826493178,126.018049053005,871020.009031845,2071786.60572043
Cell_590,38.6396386996606,126.19035112061,886020.009031845,2071786.60572043
Cell_591,38.6414410486338,126.362669684046,901020.009031845,2071786.60572043
Cell_592,38.6429896276341,126.535002575111,916020.009031845,2071786.60572043
Cell_593,38.6442843777085,126.707347624473,931020.009031845,2071786.60572043
Cell_594,38.6453252495605,126.879702661833,946020.009031845,2071786.60572043
Cell_595,38.6461122035554,127.052065516103,961020.009031845,2071786.60572043
Cell_596,38.6466452097247,127.224434015578,976020.009031845,2071786.60572043
Cell_597,38.6469242477696,127.396805988102,991020.009031845,2071786.60572043
Cell_598,38.6469493070628,127.569179261246,1006020.00903184,2071786.60572043
Cell_599,38.6467203866498,127.741551662478,1021020.00903184,2071786.60572043
Cell_600,38.6462374952492,127.913921019334,1036020.00903184,2071786.60572043
Cell_601,38.6455006512516,128.086285159592,1051020.00903184,2071786.60572043
Cell_602,38.6445098827176,128.258641911443,1066020.00903184,2071786.60572043
